id,genre,track_name,artist_name,valence,energy,mood_vec,distances
7iSlMHJZrETQHufDAKtM2A,electronic,Dionysian,Mister Lies,0.142,0.615,"[0.142, 0.615]",0.4111082582483597
0OxB26YRmdbFpyTG36VHi1,electronic,Immortal Love,Vampires Everywhere!,0.251,0.914,"[0.251, 0.914]",0.5108815909777921
1VRcSsqKhdHN9b8TT6qLV2,electronic,Nympho,Borgore,0.68,0.751,"[0.68, 0.751]",0.3012938764727886
63FmCXIc4lmEq9fNqGkQ57,electronic,Archangel,Burial,0.521,0.849,"[0.521, 0.849]",0.36119939091864484
1S30kHvkkdMkcuCTGSgS41,emo,Nine in the Afternoon - Single Mix,Panic! At The Disco,0.397,0.689,"[0.397, 0.689]",0.24268704126920332
1rgPXmgq1rOwglSwaTrq9S,emo,Fallen Angels,Black Veil Brides,0.571,0.969,"[0.571, 0.969]",0.48249870466147365
7hUG8RCO4gY1ONEcckkaxP,emo,Ruthless,Something Corporate,0.324,0.637,"[0.324, 0.637]",0.25667489164310564
34bXDnOtp2cnhCEbfZ2P9s,emo,So Beautiful,Dashboard Confessional,0.655,0.846,"[0.655, 0.846]",0.3782168690050723
2G7cxwbFSMneFgTMdnvICw,emo,Faces,Scary Kids Scaring Kids,0.537,0.967,"[0.537, 0.967]",0.4790167011702201
5qFmtU2b7EvbhFG8NZOffH,emo,Stay,Mayday Parade,0.235,0.877,"[0.235, 0.877]",0.4900255095400647
3iDK8BAaBUatPR84gdfa9g,emo,Such Great Heights,The Postal Service,0.198,0.818,"[0.198, 0.818]",0.4702393007820592
38z6jaLE0F13dxv28n3wlq,emo,Addicted,Simple Plan,0.605,0.751,"[0.605, 0.751]",0.2726774651488458
3uyL7AEiz5Z4de6yxl576g,emo,Everybody's Fool,Evanescence,0.32,0.818,"[0.32, 0.818]",0.39277092560422544
1TSJITdrNXnlFZ91axSb8Z,emo,Rapid Hope Loss,Dashboard Confessional,0.515,0.764,"[0.515, 0.764]",0.27658633371878666
528rajP3OyhornDwrsQrt4,emo,Listening,The Used,0.408,0.907,"[0.408, 0.907]",0.43724821326107216
2KA3lvDwQQiyvuJJvzifGL,emo,Nearly Witches (Ever Since We Met...),Panic! At The Disco,0.341,0.614,"[0.341, 0.614]",0.22965191050805564
1o25vqLcw3JRHgLrGJ3DWY,emo,Pheurton Skeurto,Sunny Day Real Estate,0.344,0.12,"[0.344, 0.12]",0.41369674883905
6VSmHLLvYAAkzrYFT3LloU,emo,Paperthin Hymn,Anberlin,0.536,0.597,"[0.536, 0.597]",0.10904127658827183
1ZI8t7wPMtwggQHrhN2OST,emo,God Bless You,Black Veil Brides,0.561,0.939,"[0.561, 0.939]",0.4518683436577517
5U2p81vdlp2saDTIvk0Lnb,emo,My Heroine,Silverstein,0.162,0.823,"[0.162, 0.823]",0.49986598203918614
0Zbm5CKG9HHT9bwgvFc0qI,emo,Decode - Twilight Soundtrack Version,Paramore,0.277,0.866,"[0.277, 0.866]",0.45653039329271383
13D36vAQxgYzwK1qI3IVGr,emo,King for a Day (feat. Kellin Quinn),Pierce The Veil,0.455,0.963,"[0.455, 0.963]",0.48136161043440095
2ymt2b4x03JKFOIJj7YtDr,emo,If It's Here When We Get Back It's Ours,Texas Is The Reason,0.306,0.996,"[0.306, 0.996]",0.556410819449083
1W7qU24wO2iFZTd9TRglr9,emo,Beautiful Remains,Black Veil Brides,0.268,0.986,"[0.268, 0.986]",0.5641178954793049
4kxND2rbPDrdb7Sgoo1Fbh,emo,When You're Gone,Avril Lavigne,0.168,0.719,"[0.168, 0.719]",0.43195601627943553
0ntevstXQoNDIZkslinqdy,emo,Head Club,Taking Back Sunday,0.247,0.863,"[0.247, 0.863]",0.4716153093359036
5K5PQmtcgeCIxzCkoVgEBP,emo,Space,Something Corporate,0.604,0.799,"[0.604, 0.799]",0.3190015673942685
2CTEAibq40CvH0QI4Wp081,emo,Ritual,Black Veil Brides,0.517,0.949,"[0.517, 0.949]",0.461277573701562
1j8z4TTjJ1YOdoFEDwJTQa,emo,Ain't It Fun,Paramore,0.673,0.893,"[0.673, 0.893]",0.4285148772213166
7JcB1XSpmlULBSvnEis6Fc,emo,With Me,Sum 41,0.109,0.852,"[0.109, 0.852]",0.5588130277651014
0xh1Gsl0NF1EcOnLqf0T3T,emo,Fightboat,The World Is A Beautiful Place & I Am No Longer Afraid To Die,0.525,0.876,"[0.525, 0.876]",0.3880824654632054
2IssKIVClBbn6MOge74T3h,emo,Your Nickle Aint Worth My Dime,Sleeping With Sirens,0.665,0.956,"[0.665, 0.956]",0.4862591901445154
43CG5O08Tj6ODmSWQ9pfvF,emo,War All The Time,Thursday,0.0902,0.756,"[0.0902, 0.756]",0.51758655314836
7DDRPKLKFIvDbNSQmnz19Y,emo,Transatlanticism,Death Cab for Cutie,0.193,0.469,"[0.193, 0.469]",0.34053046853402125
1Q2fYlSdwuutWj3QplhY9q,emo,Riot,Three Days Grace,0.316,0.948,"[0.316, 0.948]",0.5086147854712837
6VNjaZmWzm0aRXeBE1B5mM,emo,For Sure,American Football,0.109,0.477,"[0.109, 0.477]",0.42414266467781814
1OoS1CSgFBRkKjB5g7KQDe,emo,Logan to Government Center,Brand New,0.477,0.835,"[0.477, 0.835]",0.35148968690418214
3w9Uhk2xmkm1qxRjVjPRwC,emo,Cars & Calories,Saves The Day,0.765,0.614,"[0.765, 0.614]",0.26400757564888166
4LxX6vXLnrfamm2Suj6WNf,emo,Hurricane,Something Corporate,0.337,0.915,"[0.337, 0.915]",0.46983507744739544
6gLn8QhAYL4dEwdpVjfCPl,emo,I Never Told You What I Do for a Living,My Chemical Romance,0.274,0.887,"[0.274, 0.887]",0.4756910762248962
7f3tPmsyBQc0sua0SAINlZ,emo,Back And To The Left,Texas Is The Reason,0.22,0.979,"[0.22, 0.979]",0.5822800013739095
4K8KWU9Nd3QCAiAWAKpjjS,emo,Lithium,Evanescence,0.19,0.632,"[0.19, 0.632]",0.37200134408359337
6HJzCcSMggn7Ultxs48dAe,emo,Nobody Puts Baby In The Corner,Fall Out Boy,0.651,0.94,"[0.651, 0.94]",0.46714879856422614
7oK9VyNzrYvRFo7nQEYkWN,emo,Mr. Brightside,The Killers,0.232,0.924,"[0.232, 0.924]",0.5298084559536589
4CilIy3dA3P9Tq2NFqKEOX,emo,Car Underwater,Armor For Sleep,0.448,0.774,"[0.448, 0.774]",0.29836387180756324
6hqt1z34Oz0OZtSfy62OFD,emo,The Hell Song,Sum 41,0.658,0.935,"[0.658, 0.935]",0.46414868307472346
48O6kz322Dzu1R6Al5147q,emo,MakeDamnSure,Taking Back Sunday,0.432,0.837,"[0.432, 0.837]",0.3633207948906861
02H4EQLCz3LgWPqWsfmGwx,emo,A Picture Postcard,The Promise Ring,0.335,0.397,"[0.335, 0.397]",0.21791053209975877
2NYzzOIupCB0F8zX4SG0RS,emo,Coming Clean,The Get Up Kids,0.611,0.946,"[0.611, 0.946]",0.46459444680280026
57BrRMwf9LrcmuOsyGilwr,emo,Crawling,Linkin Park,0.299,0.702,"[0.299, 0.702]",0.31709935351558194
69V2H5QpVAy6rQXUDx8OYO,emo,Cross out the Eyes,Thursday,0.255,0.75,"[0.255, 0.75]",0.3820052355662158
55gQmusWTwyBuLdUjTPzUd,emo,Dressed To Kill,New Found Glory,0.611,0.962,"[0.611, 0.962]",0.4803748536299543
4vBD9xYL90Az6bMwHcdZCL,emo,American Hearts,Piebald,0.491,0.86,"[0.491, 0.86]",0.37436345975535595
5CLZ8XXWfNODzDZgMqtw6K,emo,Punk Rock Princess,Something Corporate,0.261,0.831,"[0.261, 0.831]",0.4377590661539747
4oxHTcJaYcFYpYNRFD3tyc,emo,Greener with the Scenery,The Used,0.281,0.88,"[0.281, 0.88]",0.4660128753586107
2g2a5kDeZexbUTD8abcvm6,emo,Lifestyles of the Rich & Famous,Good Charlotte,0.609,0.93,"[0.609, 0.93]",0.44848634315885255
6jIArrHr4Y3m9tcifIfDhb,emo,The First Punch,Pierce The Veil,0.17,0.978,"[0.17, 0.978]",0.6098106263423096
35YZB3NoKwJezIXb1OWaJd,emo,Hallelujah,Paramore,0.438,0.863,"[0.438, 0.863]",0.386846222677694
4GMCZUi6cVQJ5wPWwJ36rW,emo,Underdog,You Me At Six,0.787,0.961,"[0.787, 0.961]",0.5368845313472907
1lldOhIq1tf0XyQUBWDeOc,emo,Letters To You,Finch,0.336,0.847,"[0.336, 0.847]",0.409499694749581
6I7LGK960JPmyiaCNPYDzH,emo,Wretched And Divine,Black Veil Brides,0.0792,0.973,"[0.0792, 0.973]",0.6641983438702629
02wWugZopNahlikfX5vm3F,emo,Snuff,Slipknot,0.219,0.69,"[0.219, 0.69]",0.37336309405188944
7oVEtyuv9NBmnytsCIsY5I,emo,BURN IT DOWN,Linkin Park,0.585,0.972,"[0.585, 0.972]",0.48678537365044156
5VHwEHR0IfvV4f7V7o0qnt,emo,"Nails for Breakfast, Tacks for Snacks",Panic! At The Disco,0.621,0.946,"[0.621, 0.946]",0.4663775294758528
6GrrkiCRO3HYdgRpO4eKEL,emo,Swing Life Away,Rise Against,0.789,0.426,"[0.789, 0.426]",0.2634008352302627
7AXqlgTPnuf4P2Vx57Pqdh,emo,Five Minutes to Midnight,Boys Like Girls,0.621,0.901,"[0.621, 0.901]",0.42227123984472353
64yrDBpcdwEdNY9loyEGbX,emo,21 Guns,Green Day,0.416,0.742,"[0.416, 0.742]",0.2796515689210415
17wJcdh5zjxmF79U2nOSRj,emo,New American Classic,Taking Back Sunday,0.166,0.335,"[0.166, 0.335]",0.3976153920561929
5SqpVvqft9YW2Igg1nZJwz,emo,Always,blink-182,0.555,0.951,"[0.555, 0.951]",0.4635223834940444
2VNfjz8gIoyWn5xQrNhWtp,emo,A Jack With One Eye,Texas Is The Reason,0.193,0.791,"[0.193, 0.791]",0.4554217825269231
75CsNDa4ikKu3TyBHMELoM,emo,Konstantine,Something Corporate,0.11,0.496,"[0.11, 0.496]",0.42307564335470793
1HVNpXB2wXcUsrmn7s31Pr,emo,I Got No iPhone,Parry Gripp,0.837,0.737,"[0.837, 0.737]",0.392959285422803
2VYqkb77OjToeRAnMNd4yU,emo,Misguided Ghosts,Paramore,0.236,0.266,"[0.236, 0.266]",0.37080048543657546
1UkMAtLU8NxsddE7j4zXGO,emo,Flavor Of The Weak,American Hi-Fi,0.488,0.967,"[0.488, 0.967]",0.4811091352281725
0f68jFgJkvcBpj8kobLBmW,emo,Mass Pike,The Get Up Kids,0.813,0.905,"[0.813, 0.905]",0.502283784329138
1zalQPA3y0Latbiis4motB,emo,To The Stage,Asking Alexandria,0.0553,0.987,"[0.0553, 0.987]",0.6907954038642701
068y76RWvyvUHPGKyDSOQh,emo,The Sadness Will Never End,Bring Me The Horizon,0.0696,0.837,"[0.0696, 0.837]",0.5801211597588903
4yXNMbZrsFJbPTH0WfhwEB,emo,Young Volcanoes,Fall Out Boy,0.676,0.853,"[0.676, 0.853]",0.3920127548945314
7tdXvaCZmWZJOrZE9zFXpr,emo,The Blower's Daughter,Damien Rice,0.0775,0.192,"[0.0775, 0.192]",0.5432276226408227
2Cz0wgwqdZJgaSOA1Dg6aS,emo,The Sky Under the Sea,Pierce The Veil,0.207,0.968,"[0.207, 0.968]",0.5802378822517538
0o9GnO1Tqy0TqxV0P5uzb9,emo,Going Under,Evanescence,0.483,0.859,"[0.483, 0.859]",0.3743541104355607
6o1nAOPhpS6GCof6ZaOHmj,emo,The Swiss Army Romance,Dashboard Confessional,0.594,0.586,"[0.594, 0.586]",0.11543396380615191
58J1l73w3TcdpGqN0n1TiZ,emo,Prayer Of The Refugee,Rise Against,0.456,0.971,"[0.456, 0.971]",0.4890991719477758
1MrNveiYvWyKNAMiqn8xS8,emo,Thunder,Boys Like Girls,0.463,0.821,"[0.463, 0.821]",0.3402778276643954
2Guz1b911CbpG8L92cnglI,emo,Your Guardian Angel,The Red Jumpsuit Apparatus,0.382,0.48,"[0.382, 0.48]",0.15121177202850314
5PsmXUmNf2A9WkZhJj20sa,emo,Fuck (feat. Josh Franceschi),Bring Me The Horizon,0.0517,0.905,"[0.0517, 0.905]",0.6368191972608866
4JFTOshl2tCk379jFm9eyy,emo,Born for This,Paramore,0.64,0.95,"[0.64, 0.95]",0.4742288477096263
1L8H0H0aJkThh4LFAUpYp8,emo,Something,Escape the Fate,0.48,0.853,"[0.48, 0.853]",0.3688278731332544
7dhyG5sdLYlvR7uwDKa1fH,emo,Up And Go,The Starting Line,0.47,0.826,"[0.47, 0.826]",0.3438211744497421
6hRPirM8krP8CQTap5lnb4,emo,Standard Lines,Dashboard Confessional,0.323,0.263,"[0.323, 0.263]",0.30777426793024787
4UuHWIkAWnN176A2rx7YFB,emo,1985,Bowling For Soup,0.853,0.878,"[0.853, 0.878]",0.5044799302251775
6MdAoknD4tWcqYm7J0SQGh,emo,It's Dangerous Business Walking Out Your Front Door,Underoath,0.125,0.956,"[0.125, 0.956]",0.6208767993732734
1MaqkdFNIKPdpQGDzme5ss,emo,Two Is Better Than One (feat. Taylor Swift),Boys Like Girls,0.25,0.702,"[0.25, 0.702]",0.3548027621087525
6bLt3CRh9on9c6cXfgaZPN,emo,The Ballad of Sal Villanueva,Taking Back Sunday,0.169,0.793,"[0.169, 0.793]",0.4748905136976312
6QfnvcOKsdN4Q6exUWVuzn,emo,Ohio Is for Lovers,Hawthorne Heights,0.625,0.835,"[0.625, 0.835]",0.35898885776580863
1eE035iL7Kmk8Ukj8AQiaX,emo,Black Cat,Mayday Parade,0.701,0.909,"[0.701, 0.909]",0.45328247263709637
3IAIQdnaHDsJtxqq5cSLoB,emo,Don't Mess With Ouija Boards,Falling In Reverse,0.211,0.943,"[0.211, 0.943]",0.5574127734453167
0Hv2IWtvPPca1F4zhC4UFs,emo,Your Love Is a Lie,Simple Plan,0.552,0.87,"[0.552, 0.87]",0.38247222121351504
4v42Fw0y5wOPCXTcW1BbGa,emo,Damn Regret,The Red Jumpsuit Apparatus,0.517,0.91,"[0.517, 0.91]",0.4223032086072755
19NKQh7UsGP0dazET759jN,folk,Folsom Prison Blues - Live,Johnny Cash,0.904,0.575,"[0.904, 0.575]",0.381064299036265
7HoXQMOnJsat6T6KWKbIpi,folk,Jezebel,Iron & Wine,0.362,0.433,"[0.362, 0.433]",0.179627392120467
6IQTaNmbMMO1mX3p8iwEBQ,folk,Angeles,Elliott Smith,0.588,0.0993,"[0.588, 0.0993]",0.3925718915052375
14Iey63UC7ohaE6d9srFrE,folk,There´s No Leaving Now,The Tallest Man On Earth,0.227,0.185,"[0.227, 0.185]",0.4306332546378647
3nhJpxZXEQTsZwrDUihXQf,folk,Drunken Lullabies,Flogging Molly,0.847,0.968,"[0.847, 0.968]",0.5735817291371823
7AYoXqCtME90flUOpBJM7i,folk,Society,Eddie Vedder,0.295,0.329,"[0.295, 0.329]",0.28622543562723424
5crzuIpnRepWNLq5gfIC82,folk,From the Woods!!,James Vincent McMorrow,0.394,0.499,"[0.394, 0.499]",0.13943457247038843
5kQsUWBEJrY6bjSqrbC6iw,folk,Teeth In The Grass,Iron & Wine,0.902,0.368,"[0.902, 0.368]",0.38802190659806823
5WJqECOEDt5F759vvexse5,folk,Penitentiary,Houndmouth,0.394,0.37,"[0.394, 0.37]",0.18233211456021675
36vT3fiM2W5pDLk679bb2E,folk,Love Thine Enemy,Cass McCombs,0.711,0.712,"[0.711, 0.712]",0.2861118662341707
6ARq4svx1Ns0Xvnhei9kpw,folk,The Weight of Lies,The Avett Brothers,0.454,0.411,"[0.454, 0.411]",0.11031772296417292
0vxDbWbIY9GcZZQ3oRasNA,folk,The Valley,Okkervil River,0.217,0.818,"[0.217, 0.818]",0.45689823812310765
2AlhagDeOuRTZMRg89YQJl,folk,Beggars' Guild,Roadkill Ghost Choir,0.103,0.782,"[0.103, 0.782]",0.5208992224989398
2dunRq7yiVaj0WsPpvADMH,folk,January Hymn,The Decemberists,0.319,0.273,"[0.319, 0.273]",0.303349633261687
4Jpy9tZRmbmpbMSWIRlDyR,folk,Byegone,Volcano Choir,0.102,0.352,"[0.102, 0.352]",0.4519480058590811
5ybukVJXpwOvm7YEqWCtOw,folk,Islands,Plankton Wat,0.193,0.335,"[0.193, 0.335]",0.3728391073908423
5H09MLfkVMqX9a1td6bo9z,folk,To Just Grow Away,The Tallest Man On Earth,0.156,0.402,"[0.156, 0.402]",0.38668462601970616
5frAZu6tdWC8tR9kbUJjij,folk,Made By Maid,Laura Marling,0.325,0.0807,"[0.325, 0.0807]",0.4573371732103132
7BzhqmRj3iOZXqMHqiifHr,folk,Heartbeats,Various Artists,0.316,0.15,"[0.316, 0.15]",0.4016627938955761
7xCkZq0aRtFoTFROPM63l8,folk,Big Jet Plane - Radio Edit,Angus & Julia Stone,0.235,0.444,"[0.235, 0.444]",0.3012308085173228
5oW0ZJM4GPzx4gESXoLXcw,folk,Ghost Town,First Aid Kit,0.0619,0.179,"[0.0619, 0.179]",0.5633970269712115
7v96H8RQtRWJWHiemsqHck,folk,I Got A Name,Jim Croce,0.656,0.65,"[0.656, 0.65]",0.20340353979220718
6mKDt8rKQrrmDUXgoRD71h,folk,That's What's Up,Edward Sharpe & The Magnetic Zeros,0.728,0.589,"[0.728, 0.589]",0.21960418939537554
0irVQbi7cWJLdftzcdoT3t,folk,Into The Fog,Jens Carelius,0.365,0.556,"[0.365, 0.556]",0.18124017214734714
5cwN1htZyoWqZCc33f3RfE,folk,The High Road,Broken Bells,0.603,0.638,"[0.603, 0.638]",0.16552945357246848
7fXyuQqEBwpKtCa8PomO7B,folk,Skinny Love,Bon Iver,0.112,0.26,"[0.112, 0.26]",0.4787744771810628
2Z5zmur6Y9tpoNc9jkA1OS,folk,When I Grow Up,First Aid Kit,0.246,0.525,"[0.246, 0.525]",0.28937518898481956
7shVwhUdVbHpykOfbzvDc1,folk,A Case of You,Joni Mitchell,0.679,0.201,"[0.679, 0.201]",0.322001552791287
6w1WA0BzrAoj5mfcs2zJlV,folk,Tickle Me Pink,Johnny Flynn,0.488,0.634,"[0.488, 0.634]",0.1527776161615307
1vqtj4c5aNPKkLS2LXkd4E,folk,"If I Go, I'm Goin",Gregory Alan Isakov,0.192,0.0648,"[0.192, 0.0648]",0.543488031146961
4otHnPszGCLCH6zB5yq5lw,folk,Calgary,Bon Iver,0.0768,0.46,"[0.0768, 0.46]",0.4570584645316177
63OitVF8FEGoV2yEPvBxsu,folk,Truth,Amos Lee,0.754,0.668,"[0.754, 0.668]",0.28502806879323306
6nLzJ8T2TP4vf7Bfm3Kcd2,folk,Agape,Bear's Den,0.468,0.758,"[0.468, 0.758]",0.27771388153997634
6LwvkhKOTuaInZ6AvIwMBN,folk,Mayla,Edward Sharpe & The Magnetic Zeros,0.381,0.505,"[0.381, 0.505]",0.15294770348063422
7BImMe2i4EyznTYHJKnB7e,folk,I Met Up With The King,First Aid Kit,0.283,0.396,"[0.283, 0.396]",0.26639069052802883
6EB1urn3bHjTXjkT9twKxZ,folk,"John Wayne Gacy, Jr.",Sufjan Stevens,0.183,0.179,"[0.183, 0.179]",0.4668843539892936
0h14S2lgy1eZDwWdxdFZU2,folk,Through My Prayers,The Avett Brothers,0.163,0.133,"[0.163, 0.133]",0.5127621280866986
1nQDFNl1JMiV48hioYQeg0,folk,The Sparrow and the Medicine,The Tallest Man On Earth,0.628,0.542,"[0.628, 0.542]",0.1092748827498799
7yPw3PvNN0yBP0nlIlsqW7,folk,Chico The American,Field Report,0.333,0.57,"[0.333, 0.57]",0.2161573500947863
64Dlgk4d6JbiT8UoaHB4g0,folk,Movement and Location,Punch Brothers,0.564,0.746,"[0.564, 0.746]",0.2598557292037256
0nXCeMVvAVDZGY4CW53VUl,folk,"Didn't Leave Nobody But The Baby - From “O Brother, Where Art Thou” Soundtrack",Various Artists,0.273,0.108,"[0.273, 0.108]",0.46043457732885357
7KMd4njKt3hOh2T2IC0Zzn,folk,Goodbye England (Covered In Snow),Laura Marling,0.338,0.237,"[0.338, 0.237]",0.31784587459962416
3Z6EToPzjTPI7kLM3Cm3Ng,folk,For You,Am Ende eines viel zu kurzen Tages (Original Soundtrack),0.119,0.284,"[0.119, 0.284]",0.46153223072717253
4nS1WVloJ0SnhWKPtOkmDa,folk,A Gentle Few,Joe Pug,0.507,0.265,"[0.507, 0.265]",0.22451057881534223
7Mc0GlDlSZzwOlIiiTroZF,folk,The Wrote & The Writ,Johnny Flynn,0.66,0.408,"[0.66, 0.408]",0.15009663553857563
33onVefa4PMs8b705pKRGz,folk,Ends of the Earth,Lord Huron,0.432,0.579,"[0.432, 0.579]",0.1359485196682921
7DHigqaUYWYFJFOTMqzTWN,folk,Helvetios,Eluveitie,0.206,0.998,"[0.206, 0.998]",0.605829183846404
5Ya0FBom0sJRKk7IoIcJ6J,folk,I Will Wait - Live From Red Rocks,Mumford & Sons,0.236,0.748,"[0.236, 0.748]",0.3947264875834912
6k9DUKMJpWvu6eFG3O64Lg,folk,Subterranean Homesick Blues,Bob Dylan,0.751,0.727,"[0.751, 0.727]",0.32348879424177895
4DFMZUoz6TBh8JVqmw6Drv,folk,"My My, Hey Hey (Out Of The Blue)",Neil Young,0.409,0.404,"[0.409, 0.404]",0.14977316181479247
45LMof2ExH739qDRjDgOfc,folk,Woods,Bon Iver,0.154,0.351,"[0.154, 0.351]",0.40300124069287924
4mnYKWDNOMQcXGBAkN7QKt,folk,Up From Below,Edward Sharpe & The Magnetic Zeros,0.73,0.754,"[0.73, 0.754]",0.33100604224092345
6IWVnFyOASOICJWQeMt8TZ,folk,Lonesome Dreams,Lord Huron,0.489,0.786,"[0.489, 0.786]",0.30123080851732287
641kdZeA0XAKjtQ77qPYzp,folk,Love And Some Verses,Iron & Wine,0.511,0.423,"[0.511, 0.423]",0.06862215385719106
4GY7FKDpl5MkO78zHCSbZi,folk,Lorelai,Fleet Foxes,0.678,0.835,"[0.678, 0.835]",0.3760771197507235
4K6y1N6ZlXXHQzoaQPhrQ8,folk,End Of The Line,Boy & Bear,0.617,0.887,"[0.617, 0.887]",0.4077462446178996
4AlZ0FgehhgtLHddKx0Ou7,folk,Cali in a Cup,Woods,0.582,0.756,"[0.582, 0.756]",0.27244265451650557
0Kl6MoQqbE2brrpdWcXrNe,folk,Where Have All the Flowers Gone? - Live,Pete Seeger,0.214,0.104,"[0.214, 0.104]",0.4992163859490192
4An0hbjs1THl9cQprYrN6G,folk,California Dreamin',The Mamas & The Papas,0.654,0.722,"[0.654, 0.722]",0.2634331034627197
5tePn9lOIMHfFaqoTxFrio,folk,"Down To The River To Pray - From “O Brother, Where Art Thou” Soundtrack",Various Artists,0.549,0.166,"[0.549, 0.166]",0.3223972704599094
6WzAjOZfTwFBtyX7apVMUN,folk,Chicago,Sufjan Stevens,0.447,0.463,"[0.447, 0.463]",0.0895600357302296
5C06WBrvAK5QRxLR8NBheU,folk,Dark Autumn Hour,Frontier Ruckus,0.764,0.392,"[0.764, 0.392]",0.25015395259719564
2fadnEiqViP0MARy8urqqm,folk,Out on the Shield,Said The Whale,0.541,0.927,"[0.541, 0.927]",0.4390728868878151
5ms2lTvLAevPKSrUK09sh4,folk,Elegy,Hey Marseilles,0.212,0.323,"[0.212, 0.323]",0.36092381467561824
6UIluplt26sqN8DbADSbVj,folk,Paper Sails,Stu Larsen,0.491,0.799,"[0.491, 0.799]",0.31382319863260594
7EiQMYuqJVyw90GXUoOCmY,folk,Needle In The Hay,Elliott Smith,0.331,0.191,"[0.331, 0.191]",0.35918379696194536
56ptMHpMlRSIHGm2OeE9MK,folk,This Must Be the Place (Naïve Melody),The Lumineers,0.411,0.225,"[0.411, 0.225]",0.2899189541923743
2qppEPX84bYQmgBjCeF8FO,folk,Love Is All,The Tallest Man On Earth,0.354,0.254,"[0.354, 0.254]",0.29461330587738227
177pePxmKgtYylD5OOMYei,folk,Feeding Line,Boy & Bear,0.279,0.621,"[0.279, 0.621]",0.2867141433553636
01cY7Cc7t5zPB64uj8NGxz,folk,The Boxer,Simon & Garfunkel,0.629,0.486,"[0.629, 0.486]",0.09602083107326241
6J17iv0a47LhUKcbAkoBV3,folk,To a Poet,First Aid Kit,0.414,0.415,"[0.414, 0.415]",0.13960659010233012
451GvHwY99NKV4zdKPRWmv,folk,Banana Pancakes,Jack Johnson,0.615,0.375,"[0.615, 0.375]",0.139617334167359
1UzofFX5AkfTDnwjcBkM4J,folk,Whiskey in the Jar,The Dubliners,0.661,0.834,"[0.661, 0.834]",0.36891733491393436
01nW6MdZU2KYjkYovWpjq6,folk,The Story I Heard,Blind Pilot,0.502,0.443,"[0.502, 0.443]",0.054644304369257005
71PfUEYhCLmqttVTYizFDh,folk,In Spite of Ourselves,John Prine,0.702,0.27,"[0.702, 0.27]",0.2758350956640579
6vJ6ArNo6rk2CNucyU9TE1,folk,Thousand Ways,The Tallest Man On Earth,0.183,0.454,"[0.183, 0.454]",0.351647550823264
5BM4OgN8Giv7Wi5K8TN02M,folk,Morning Song,The Avett Brothers,0.414,0.497,"[0.414, 0.497]",0.11933985084622828
0fE1NThblS3w2eVu13XY31,folk,Against The Grain,Hudson and Troop,0.674,0.614,"[0.674, 0.614]",0.1890952141118331
37NFyj4HRAEwWWiCczDgk4,folk,The Road,Mirel Wagner,0.0966,0.149,"[0.0966, 0.149]",0.5525992761486392
33Oy19lt4psjMPi6AnKL2f,folk,Killing for Love,Various Artists,0.529,0.613,"[0.529, 0.613]",0.12506398362438323
4BSO2gPSFdjz2ZKc9OTh0N,folk,Hannah,Ray LaMontagne,0.318,0.246,"[0.318, 0.246]",0.3237112911221974
2dX60dP0pYSbXh9fttIPdd,folk,When We Fall In,Sean Hayes,0.331,0.265,"[0.331, 0.265]",0.3008870219866586
3wNti9PJJPrP9nF2ccsQvw,folk,Factory,Band of Horses,0.129,0.59,"[0.129, 0.59]",0.4166773331968035
7wlGbbKLs8agpG3SvoSLQy,folk,If It's The Beaches,The Avett Brothers,0.122,0.224,"[0.122, 0.224]",0.4884843907434505
264bH2jUIFmlclwJfpmEk9,folk,A Heart Arcane,Horse Feathers,0.485,0.126,"[0.485, 0.126]",0.36516845427829603
4UdbPAvJmIJJe9KRi5giKr,folk,Lay Down In The Tall Grass,Timber Timbre,0.407,0.319,"[0.407, 0.319]",0.21080085388821368
0FMa6advbZpCJdpwEBMoIo,folk,Venice,The Lighthouse And The Whaler,0.636,0.571,"[0.636, 0.571]",0.13228000604777726
0DY6YB96oHLjwefC1TeKNM,folk,Blackberry Stone,Laura Marling,0.332,0.195,"[0.332, 0.195]",0.35531676008879737
0zeEoRA3va6uehthWjZ828,forro,Jogo de Palavra,Banda Magníficos,0.946,0.67,"[0.946, 0.67]",0.4513236089548163
40s9pZWnIot39Re7TFfFyK,forro,Forró Brecado,Airto Moreira,0.96,0.905,"[0.96, 0.905]",0.5968400120635344
6P8Mh5I0jtGLa0gJBwBuNu,forro,Só Fazendo Love,Various Artists,0.967,0.876,"[0.967, 0.876]",0.5821511831131154
4vrqgn0mhWorG7URU6ucVg,forro,Pedro Mila,Raiz Do Sana,0.875,0.706,"[0.875, 0.706]",0.4055712021334848
7xzyVBp1Hc4IzHCHoEQbGa,forro,Andar Com Fé,Menina do Céu,0.9,0.821,"[0.9, 0.821]",0.49555827104388034
551TSzoPjBLm4KqLChjszw,forro,Vem Dançar,Bicho de Pé,0.908,0.591,"[0.908, 0.591]",0.3888881587294733
3GdCsYT7jDRoIZS2oSmAAd,forro,Agora Quem Não Quer Sou Eu,Forró do Muido,0.562,0.806,"[0.562, 0.806]",0.31931958912663033
538Vr9IFfbD06rBv4FFMWb,forro,Gostoso Demais (feat. Guadalupe),Dominguinhos,0.605,0.714,"[0.605, 0.714]",0.23719190542680832
